conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1875404856917422255,Sat Jan 04 09:39:14 +0000 2025,0,@CNNIndonesia ini prestasi membanggakan. Pak Prabowo masuk list bareng Trump Xi Jinping Putin. Keren bgt dlm 1 bulan udh visit China US Peru Brasil &amp; UK. Sbg diaspora gw bangga nih Indo makin diperhitungkan. Visi ekonomi 8% + join BRICS (?)= Indo bakal jd pemain global.,1875477075546759540,,CNNIndonesia,in,Indonesian Abroad,0,0,0,https://x.com/diasporantau/status/1875477075546759540,1869897904284151808,diasporantau
1875092231897362506,Fri Jan 03 08:10:00 +0000 2025,0,Indonesia Masuk Daftar Negara Mitra BRICS Ini Keuntungannya https://t.co/zfYRGzP13c,1875092231897362506,,,in,Jakarta Capital Region,0,0,0,https://x.com/idx_channel/status/1875092231897362506,4755284968,idx_channel
1874482008216506709,Thu Jan 02 03:15:53 +0000 2025,0,SEKARANG EKONOMI NEGARAKU MALAYSIA KEDAULATAN NEGARAKU MALAYSIA STABIL NAK BAWA MASUK ASEAN BRICS BUAT KERAJAAN MALAYSIA,1874655826402771435,,MOHAMMADILHAMI5,in,"George Town, Penang",0,1,0,https://x.com/MOHAMMADILHAMI5/status/1874655826402771435,1526256690840375296,MOHAMMADILHAMI5
1874431022185742445,Wed Jan 01 14:36:23 +0000 2025,0,@KompasTV OCCRP Bukan Lembaga Hukum Internasional. Ko bisa Jokowi dibilang Korupsi? Atau Jangan-jangan ada hubungannya dengan ini? Negara NATO &amp; Amerika Serikat menentang Indonesia dilarang Join/Masuk BRICS . Padahal @BRICSinfo udah kasih Info Indonesia hanya Mitra Investasi https://t.co/BarKHvsFzl,1874464692888125603,https://pbs.twimg.com/media/GgNvsx8aYAACU63.jpg,KompasTV,in,,0,4,0,https://x.com/swara_heri/status/1874464692888125603,3317152268,swara_heri
1874031174777266540,Wed Jan 01 01:46:39 +0000 2025,0,@BocorAlusPol Kapan indonesia maju kalo isinya msh cela mencela. Msh aja mau dipermainkan oleh org asing. Ini jelas krn indonesia mau masuk BRICS. Kalian hrs tahu bentar lagi akan lbh parah hukuman dr trump. #tolakppn12 #tolakBRICS,1874270983454155110,,BocorAlusPol,in,,0,0,0,https://x.com/kopikemarau/status/1874270983454155110,702136935024762882,kopikemarau
1873977251966181779,Tue Dec 31 06:19:28 +0000 2024,0,Masuk BRICS boleh buka peluang ekonomi &amp; tingkatkan pengaruh global tapi risiko hubungan dengan Barat &amp; ASEAN kena fikir. Kalau nak main selamat better jaga hubungan baik je dengan negara BRICS tanpa join penuh.,1873977251966181779,,,in,Malaysia,0,0,1,https://x.com/khalidkarim/status/1873977251966181779,16995239,khalidkarim
1872484475994866009,Fri Dec 27 03:27:42 +0000 2024,0,Indonesia Masuk 9 Negara yang Disetujui Jadi Mitra BRICS Sumber : CNN INDONESIA Foto : CNN INDONESIA #brics #bricsindonesia #indonesia #yesindonesia https://t.co/VIyNsaFYth,1872484475994866009,https://pbs.twimg.com/media/GfxmrjabIAAKsAj.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/popjasaofficial/status/1872484475994866009,1493830862630109184,popjasaofficial
1872311307254526378,Thu Dec 26 16:00:37 +0000 2024,0,Tapi enggak lah ya prediksi sih masoknya ke leningrad. Mungkin buat jadi bargaining point masuk brics? ,1872311562821865958,,Widyandaru_,in,Tanamur,0,1,0,https://x.com/Widyandaru_/status/1872311562821865958,1057613343270166529,Widyandaru_
1869520128066609476,Wed Dec 18 23:08:27 +0000 2024,0,Apakah media satu ini yang besar dan kuat finansialnya di era orba akan respons isu anti-penjajahan yang diangkat @prabowo saat pidato pelantikan via prasasti di kolam berenang Manggarai: anjing dan pribumi dilarang masuk ? Dan lewat Menlu Sugiono kita gabung BRICS? Hati-hati!,1869520128066609476,,,in,,0,1,0,https://x.com/DasarKita/status/1869520128066609476,3251305764,DasarKita
1868996817641447902,Wed Dec 18 22:36:28 +0000 2024,1,@V3g3L Takutnya masuk BRICS gagal sementara BRICS buat mata uang baru dolar AS semakin menguat buat ngimbangi rupiah gak tau raib kemana ,1869512081072075214,,V3g3L,in,Indonesia ,0,1,0,https://x.com/zaynwalik_/status/1869512081072075214,1849765459799015424,zaynwalik_
1869198078613594416,Wed Dec 18 03:49:27 +0000 2024,0,@03__nakula Masuk BRICS aja ...,1869228459081482341,,03__nakula,in,INDONESIA,0,0,0,https://x.com/Kasayanto_/status/1869228459081482341,1492079136,Kasayanto_
1869030449248678370,Wed Dec 18 01:55:13 +0000 2024,1,@RickyKardjono Prabowo condong ke nlok non USA... USD bakal ngrecokin terus kecuali resmi masuk BRICS dan tinggalkan USD gapapa toh tekonologi minyak dan gas saja dominan US.. tutup aja BUMN nya...gak ngasilin apa2 buat negara kok..,1869199709862318113,,RickyKardjono,in,Belawan,0,1,0,https://x.com/EEnesje23201/status/1869199709862318113,1758044197461127169,EEnesje23201
1868688327790182523,Tue Dec 17 04:00:47 +0000 2024,11,@anggapph2 Makanya mau cabut UU HPP udh kepalang gabisa kecuali kita beneran ga mau ikut OECD dan fokus masuk BRICS aja. Ya struktur perpajakan kembali ke yang lama,1868868922696777963,,_n0t4lfiaccount,in,"Bang Sa Kao, Thailand",0,1,1,https://x.com/_n0t4lfiaccount/status/1868868922696777963,248202568,_n0t4lfiaccount
1868102818701496468,Mon Dec 16 22:30:43 +0000 2024,1,@Palatao_Bola Minimal punya gold Olimpiade masuk G20 diundang BRICS ama punya staf khusus PBB lh jangan asik bahas bahasa mulu krisis identitas yh wkwkwk,1868785859568582962,,Palatao_Bola,in,,0,0,0,https://x.com/Tryono01/status/1868785859568582962,1397904390913028098,Tryono01
1866801278850150615,Wed Dec 11 11:04:43 +0000 2024,0,@KRathalos97 @tekarok007 Kan bisa diatasi sdh prnh saya bahas: 1) Masuk BRICS 2) Undang Rusia China Korut Iran pasang nuklir di 🇮🇩 &amp; bersekutu dgn mereka klo diserang Barat 3) Pertahanan diper,1866801278850150615,,KRathalos97,in,,0,0,0,https://x.com/alrahmanief/status/1866801278850150615,1565286293084352512,alrahmanief
1865974046124610028,Wed Dec 11 11:01:33 +0000 2024,0,@KRathalos97 @tekarok007 Kan bisa diatasi sdh prnh saya bahas: 1) Masuk BRICS 2) Undang Rusia China Korut Iran pasang nuklir di 🇮🇩 &amp; bersekutu dgn mereka klo diserang Barat 3) Pertahanan diperkuat beli senjata2 canggih dr Rusia &amp; Iran &amp; TNI dilatih kuat 4) Nasionalkan tambang dll &amp; gaji TNI POLRI ,1866800481961455786,,KRathalos97,in,,0,1,0,https://x.com/RooneySianny/status/1866800481961455786,1189845201466122241,RooneySianny
1866432710601785786,Wed Dec 11 02:02:57 +0000 2024,0,@tanyakanrl Tapi usahain yang masuk brics,1866664940926619945,,wibo_Leo,in,,0,0,0,https://x.com/wibo_Leo/status/1866664940926619945,1715349078593478656,wibo_Leo
1865571935863898142,Sun Dec 08 02:09:48 +0000 2024,0,@Rudiyanto_zh Ini apakah ada hubungan dengan kita mau masuk BRICS pak? Investasi Amerika keluar dan China masuk?,1865579501650104512,,Rudiyanto_zh,in,,0,1,0,https://x.com/novusinvestire/status/1865579501650104512,1087626108,novusinvestire
1865235183617941700,Sun Dec 08 01:45:26 +0000 2024,0,@PalmFarmer79576 @PratamaCor6480 @SoftWarNews Ngapain blok Indonesia non blok tergantung bisa ke 🇨🇳🇷🇺 bisa ke 🇺🇲 intinya tergantung situasi nya kalok Australia NYERANG Indonesia jelas masuk BRICS kalok 🇨🇳 NYERANG ya mau GK mau intinya blok sesuai kepentingan Indonesia kek pridapan cerdas 🇷🇺 oke tapi 🇨🇳 ya ,1865573370764636528,,PalmFarmer79576,in,,0,0,0,https://x.com/WowokGg/status/1865573370764636528,1642147996984053760,WowokGg
1865061135319196024,Fri Dec 06 15:50:00 +0000 2024,0,2 Negara yang Ingin Indonesia Segera Masuk BRICS Siapa Saja Itu? https://t.co/yIvEx59y22,1865061135319196024,,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/SINDOnews/status/1865061135319196024,231355136,SINDOnews
1864573618564550999,Thu Dec 05 09:03:50 +0000 2024,0,@kompascom 1) Masa depan BRICS masih tanda tanya khususnya setelah Putin tidak berkuasa nanti 2) Ada 2 Negara besar yg saling bermusuhan didalam BRICS - China &amp; India yg saat ini masih bisa ditenangkan oleh Putin. 3) Jangan sampai krn BELUM DITERIMA OECD langsung masuk BRICS,1864596530730291685,,kompascom,in,,0,0,0,https://x.com/meliksumanandar/status/1864596530730291685,1626014171497385984,meliksumanandar
1864575490029150445,Thu Dec 05 07:40:13 +0000 2024,0,Ayuk Indonesia masuk aja BRICS ...,1864575490029150445,,,in,,0,0,0,https://x.com/Jubir_DOGE_Indo/status/1864575490029150445,1856956986426101760,Jubir_DOGE_Indo
1864573618564550999,Thu Dec 05 07:32:47 +0000 2024,12,Niat Indonesia untuk masuk ke dalam keanggotaan BRICS harus menghadapi ancaman dari Amerika Serikat. Adapun dalam KTT BRICS pada akhir Oktober 2024 lalu Indonesia telah menyampaikan keinginan untuk bergabung bersama kelompok multilateral ini. https://t.co/HHYKGPxi5i,1864573618564550999,https://pbs.twimg.com/ext_tw_video_thumb/1864570049073434624/pu/img/93IAhdLw9k_SHpT1.jpg,,in,Jakarta,3,6,1,https://x.com/kompascom/status/1864573618564550999,23343960,kompascom
1864478712928063499,Thu Dec 05 01:59:17 +0000 2024,4,@StopPlandemit @ch4o5Myth @SumandoGaek @FirmanSentosa22 @BukanAntarkota @mamakchayank @mulyadi_327 @dokter_kampung @hanan052020 Presiden Indonesia nunduk ke Presiden China (BRICS) kemudian mengunjungi Presiden Amerika dgn hasil direstui masuk OECD. Disisi lain OECD jelas2 berpihak ke Israel ‍️ Ucapan 'Kita mau berada dimana2' adalah lawak di mata International. Bukan Hebat! https://t.co/HMZOoFZ9nY https://t.co/liQbIgsPm8,1864489692852637962,https://pbs.twimg.com/media/Gd_91jOaUAAXOC2.jpg,ThatSun510,in,earth 🇮🇩,1,2,0,https://x.com/ThatSun510/status/1864489692852637962,1501741769306021890,ThatSun510
1863983526405902491,Tue Dec 03 16:27:58 +0000 2024,1,Menlu Sugiono Blak-blakan Alasan RI Harus Masuk BRICS &amp; OECD https://t.co/NNYXIMPoYx,1863983526405902491,https://pbs.twimg.com/media/Gd4zIiZacAAa5jd.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/didienAZHAR/status/1863983526405902491,194590819,didienAZHAR
1863849912674455768,Tue Dec 03 07:37:02 +0000 2024,0,RI Tak Takut Masuk BRICS Meski Diancam Trump Gegara Dedolarisasi https://t.co/ctsEQyUy1C,1863849912674455768,,,in,Jakarta Capital Region,0,0,0,https://x.com/cnbcindonesia/status/1863849912674455768,847372542830444544,cnbcindonesia
1863562770547114464,Mon Dec 02 12:36:02 +0000 2024,0,Presiden Republik Indonesia Prabowo Subianto menegaskan keputusan Indonesia untuk masuk ke blok ekonomi global seperti BRICS hingga OECD dilakukan guna kepentingan bangsa. #solidaritasnusANTARA87 https://t.co/VfdPX1Zqwu,1863562770547114464,,,in,NKRI,0,0,0,https://x.com/antaranews/status/1863562770547114464,18071520,antaranews
1863510340220387601,Mon Dec 02 10:03:37 +0000 2024,0,@Cowboy007b @kompascom Amerika adalah sumber uang kertas usd brics adalah sumber komoditi barang. Indonesia harus masuk keduanya. Dan china adalah pasar yang sangat menggiurkan,1863524412202582145,,Cowboy007b,in,Jakarta Capital Region,0,2,0,https://x.com/GreenYiFu/status/1863524412202582145,734750699129425921,GreenYiFu
1863523744817570023,Mon Dec 02 10:00:58 +0000 2024,9,Menlu Sugiono Blak-blakan Alasan RI Harus Masuk BRICS &amp; OECD https://t.co/B0ZPuwXkMo,1863523744817570023,,,in,Jakarta Capital Region,6,3,5,https://x.com/cnbcindonesia/status/1863523744817570023,847372542830444544,cnbcindonesia
1863227334519816496,Mon Dec 02 09:40:53 +0000 2024,0,@margianta Kalau bahasanya bagusan menlunya jkw. Masalah global udah reda. Indonesia 2024 bagian dr brics=&gt; nanti sama amerika ; group brics akan dikenakan bea masuk product 100% ...,1863518691025121451,,margianta,in,,0,1,0,https://x.com/GNET8080/status/1863518691025121451,1578939448523268097,GNET8080
1863488785331400919,Mon Dec 02 07:42:03 +0000 2024,0,Lebih banyak manfaat atau mudharat jika masuk BRICS bagi perekonomian Indonesia terutama jika Presiden AS adalah Trump ? @aniesbaswedan @ChatibBasri,1863488785331400919,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/ari_aditya/status/1863488785331400919,76351840,ari_aditya
1863487987960725827,Mon Dec 02 07:38:52 +0000 2024,0,Nico Siahaan Pertanyakan Soal Indonesia Masuk Brics https://t.co/pzrszXAWCq,1863487987960725827,,,in,"Semarang, Central Java",0,0,0,https://x.com/kompastvjateng/status/1863487987960725827,3245861840,kompastvjateng
1863482124386578529,Mon Dec 02 07:15:34 +0000 2024,0, ..Saya Mendukung Kalau Indonesia Masuk Brics https://t.co/s0fawtqTgf,1863482124386578529,,,in,"Semarang, Central Java",0,0,0,https://x.com/kompastvjateng/status/1863482124386578529,3245861840,kompastvjateng
1863472942761619709,Mon Dec 02 06:39:05 +0000 2024,25,Anggota DPR Nico Siahaan Pertanyakan ke Menlu Soal Indonesia Masuk Brics: Tidak Semua Negara Setuju https://t.co/E3A8WvIjHj,1863472942761619709,,,in,Indonesia,3,7,14,https://x.com/KompasTV/status/1863472942761619709,71436318,KompasTV
1863439713727832548,Mon Dec 02 04:27:03 +0000 2024,0,Betul2 ganas dia ni. Nak suh orang boikot US ke apa dia ni? Brics pulak tengah challenge Dolar sebagai main currency. MALAYSIA buat masa ni belum betul2 masuk brics lagi,1863439713727832548,,,in,Malaysia,0,1,0,https://x.com/Somad_Albasit/status/1863439713727832548,707948886,Somad_Albasit
1863404680933724192,Mon Dec 02 02:53:28 +0000 2024,0,Jika BRICS tidak memenuhi tuntutan tersebut Trump mengancam akan menjatuhkan tarif 100% untuk barang-barang asal BRICS yang masuk ke AS. *Disclaimer On,1863416162698375363,,TalkToPhillip,in,Indonesia,0,1,0,https://x.com/TalkToPhillip/status/1863416162698375363,176733069,TalkToPhillip
1863021218779300001,Sun Dec 01 23:43:23 +0000 2024,0,@Ag99_LFC @Xerozznew @sugondese6666 Tapi tengok lah mana yang lebih berpengaruh untuk israel ya amerika paling besar Mau masuk brics atau enggak gua tetap aja dukung dedolarisasi Lagipula asean juga ninggalin dolar untuk transaksi sesama asean,1863368325130318070,,Ag99_LFC,in,Indonesia ,0,0,0,https://x.com/Muhamma62988691/status/1863368325130318070,1580080353099714560,Muhamma62988691
1863021218779300001,Sun Dec 01 18:35:24 +0000 2024,0,@Ag99_LFC @daffa_notevery @sugondese6666 lah terus?? harus ada gebrakan dedolarisasilah!! Buktinya india rusia china afrika selatan brasil dll bisa survival kok.. lah negara tetangga kita aja malaysia ngemiss mo masuk brics wkwk DONGO LU,1863290822227341741,,Ag99_LFC,in,,0,1,0,https://x.com/Xerozznew/status/1863290822227341741,1750614989352914945,Xerozznew
1863021218779300001,Sun Dec 01 18:27:06 +0000 2024,0,@Xerozznew @daffa_notevery @sugondese6666 Makan tuh tariff 100% wkwkwkkwkkwkwkw siapa suruh masuk brics goblok,1863288730242671084,,Xerozznew,in,,0,1,0,https://x.com/Ag99_LFC/status/1863288730242671084,1233971715866120192,Ag99_LFC
1863021218779300001,Sun Dec 01 16:16:17 +0000 2024,0,@PinkBangau @sugondese6666 lah wkwk ini lu salah sasaran apa gimana.. malah kita masuk brics di era wowo dan malah pas era mulyono ditawarin masuk brics dia alesan ini itu bilangnya 'masih pertimbangan' padahal aslinya dia ga mau jadi musuh AS dan bener aja terbukti sekarang,1863255811180667165,,PinkBangau,in,Jakarta Capital Region,0,0,0,https://x.com/AlkaGhafara/status/1863255811180667165,1179436846461247489,AlkaGhafara
1863233356017832158,Sun Dec 01 14:47:03 +0000 2024,7,Donald Trump sudah beri amaran kpd negara2 dalam BRICS atau yang nak masuk BRICS seperti Malaysia yg mereka akan berdepan dgn 100% tariffs. Tak pasti Trump maksudkan import tariffs atau export tariffs. Kalau export tariffs maksudnya harga barangan dari US ke Malaysia akan,1863233356017832158,,,in,"Kuala Lumpur, Malaysia",0,2,1,https://x.com/Solisidtor/status/1863233356017832158,891857769598300161,Solisidtor
1862295770709598256,Sun Dec 01 05:29:05 +0000 2024,0,@berpagi_hari @suryo_jumajitin @SoftWarNews Ane jg sperti antum dulu tadz lebih Extrim lagi thn 2016 mau ke Suriah nyusul Ustadz ane ikut berperang masuk nya lewat Turki. Ternyata selama ini kita digiring oleh keserakahan Amerika dgn Dollar yg mau nguasai dunia. Mangkanya knp BRICS dibenci barat. Coba lbih bnyak baca lg,1863092937732853959,,berpagi_hari,in,,0,0,0,https://x.com/OcidDarso/status/1863092937732853959,1496921560170450949,OcidDarso
1863059416192598112,Sun Dec 01 05:24:49 +0000 2024,0,@LucidOrient @ARSIPAJA mau masuk brics ama oecd beda sektor bro,1863091863001198959,,LucidOrient,in,"Moscow, Russia",0,0,0,https://x.com/cimonjek_phd/status/1863091863001198959,184198783,cimonjek_phd
1863081623778148526,Sun Dec 01 04:44:08 +0000 2024,4,Presiden Amerika Serikat (AS) terpilih Donald Trump mengancam akan mengenakan tarif masuk 100 persen kepada anggota negara BRICS jika melemahkan dolar AS. Kami menuntut komitmen mereka tidak akan menciptakan mata uang baru BRICS atau mendukung mata uang lain untuk https://t.co/av6TBvh7uC,1863081623778148526,https://pbs.twimg.com/media/Gdr-23Ka4AAokrI.jpg,,in,iNews Tower,1,3,2,https://x.com/officialinews_/status/1863081623778148526,132078023,officialinews_
1886365033107693925,Mon Feb 03 10:44:05 +0000 2025,0,Perang dagang dimulai trump nerapin tariff ke china meksiko brics dll terus negara lain mau bls dendam nerapin ke US mana pas indo baru join brics innalillahi market,1886365033107693925,,,in,Aquarium,0,0,0,https://x.com/ravenistsai/status/1886365033107693925,1833327598124060672,ravenistsai
1885612706432250057,Sat Feb 01 18:09:31 +0000 2025,0,@eDzulfikar Dulu saya anti banget Indo masuk BRICS. pas lihat kebijakan Trump yang kayak gini masuk akal juga ya wkwk,1885752352331964759,,eDzulfikar,in,Nowhere Creek,0,0,0,https://x.com/akmal4163/status/1885752352331964759,1881674035303690241,akmal4163
1885689692257230948,Sat Feb 01 17:09:49 +0000 2025,1,@PartaiSocmed Mungkin ini efek Indo masuk BRICS? Dollar auto K.O ? ,1885737329844949342,,PartaiSocmed,in,,0,0,0,https://x.com/BapakFadilLagi/status/1885737329844949342,1537958330861121536,BapakFadilLagi
1885695518510305283,Sat Feb 01 15:44:06 +0000 2025,0,@wonyucil mentang mentang indo join brics,1885715759701151812,,wonyucil,in,"rant, dnff!!",0,0,0,https://x.com/chocowalate/status/1885715759701151812,1244765846485872640,chocowalate
1885623408295383170,Sat Feb 01 15:00:53 +0000 2025,0,@cicikurangsakon @harrysofian Maka dari itu indo mulai gabung brics perlahan mulai ninggalin sistem ampas dollar yang memperkaya Amrik.,1885704883296485613,,cicikurangsakon,in,,0,0,0,https://x.com/SuryaSatria461/status/1885704883296485613,952353381405753345,SuryaSatria461
1885632009663603191,Sat Feb 01 11:56:05 +0000 2025,0,@_Lisnana @tanyakanrl Karena curiga ini harapan palsu atau beneran dan terlalu cepat mendada walau indo emang abis gabung brics apakah berkaitan ,1885658375972921465,,_Lisnana,in,"Kota Semarang, Jawa Tengah",0,1,0,https://x.com/Radhityanarif/status/1885658375972921465,532862495,Radhityanarif
1885655834237276555,Sat Feb 01 11:45:59 +0000 2025,2,setelah mlihat situasi indo masuk brics keinginan gue untuk mempelajari bahasa Mandarin be like ,1885655834237276555,,,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/latesudo/status/1885655834237276555,1476391652373659653,latesudo
1885520501541597602,Sat Feb 01 04:50:36 +0000 2025,550,@txtfromIR Kemarin yg dipalak WN saudara serumpun sekarang WN dr negara BRICS kalo tiba-tiba ada berita WN AS atau Uni Eropa yg diperas udh siap-siap ae perwakilan Indo di Forum Internasional dpt senggol-senggolan dr negara-negara lain. Makin kesini abandon shipnya Bu Retno pas bgt,1885551299779043834,,txtfromIR,in,,1,5,41,https://x.com/Budibudidamni74/status/1885551299779043834,2370215605,Budibudidamni74
1885235357253542385,Sat Feb 01 04:16:58 +0000 2025,3,@andreasharsono @Yayasan_Pantau Alasan kenapa indo gabung BRICS Amerika mau bikin pakangkalan militer di Singapura dan Australia.,1885542834662760469,,andreasharsono,in,,0,3,0,https://x.com/MatasapiMateng/status/1885542834662760469,421802775,MatasapiMateng
1885300925247742274,Fri Jan 31 12:15:42 +0000 2025,0, gimana ges menurut kalian secara Indo kan udah join BRICS,1885300925247742274,,,in,Indonesia,0,0,0,https://x.com/yarisahyadi/status/1885300925247742274,1153449205181976576,yarisahyadi
1885264934009024954,Fri Jan 31 09:52:41 +0000 2025,0,Netizen indonesia masih banyak yg belum paham kenapa indo masuk brics supaya negara kita pelan2 bisa ninggalin ketergantungan sama dollar negara2 di brics udah mulai make kurs negaranya masing2 buat transaksi yg mereka lakukan tau sendiri 2 tahun terakhir inflasi dollar gede,1885264934009024954,,,in,,0,0,0,https://x.com/ini_kotaksurat/status/1885264934009024954,1121920280,ini_kotaksurat
1885148848256954479,Fri Jan 31 02:11:24 +0000 2025,0,Trump Mengancam Tarif 100% Terhadap Negara-Negara BRICS Karena De-dolarisasi https://t.co/daIcJ8vpVs,1885148848256954479,,,in,Indonesia,0,0,0,https://x.com/InvestingIndo/status/1885148848256954479,1068934013392322560,InvestingIndo
1884808899112702366,Thu Jan 30 13:53:34 +0000 2025,0,@AfernOwly @PutroMahardi @dewapuci Yup jgn mau dipecah ama timur dan barat utk geopolitik kalau dagang oke aja. Brics kalau china ama rusia mau tarik2 indo sbg member ke geopolitik semoga presiden bisa menolak spt yg sering dilakukan India meski salah satu ketua brics tp sering bermain 2 kaki biar lbh imbang,1884963165508948025,,AfernOwly,in,"Jakarta Utara, DKI Jakarta",0,1,0,https://x.com/AlvinLenoire/status/1884963165508948025,1842453641875382272,AlvinLenoire
1884961547136680070,Thu Jan 30 13:47:08 +0000 2025,0,Ga salah indo gabung BRICS China gokil emang Kita kalah udah sejak pendidikan balita,1884961547136680070,,,in,Two Step From Hell,0,0,0,https://x.com/Lifetuneup/status/1884961547136680070,1235662090058137601,Lifetuneup
1880862080137560515,Thu Jan 30 10:51:25 +0000 2025,0,@JejakaPenyegan0 @who_knows2021 @KhunChai05 Daripada malaydesh negara miskin helikopter pun tak mampu beli malah mau sewa. Indo kapal perang baru pesawat tempur baru anggota tetap brics. Malaydesh anjing miskin,1884917328275784105,,JejakaPenyegan0,in,,0,0,0,https://x.com/mrj762875110590/status/1884917328275784105,1699385610879090688,mrj762875110590
1883670097837047966,Mon Jan 27 00:15:22 +0000 2025,1,Faktor ? 1. Kerjasama Johor-Singapore ini strategis bgt jelas berdampak ke indo 2. Turunnya perekonomian Eropa. 3. China-Amrik makin berseteru. 4. Trump make america great again! 5. Indo katanya masuk non blok tapi join brics. ini pengaruh skali,1883670097837047966,,,in,"Jakarta Selatan, DKI Jakarta",0,0,1,https://x.com/Thareq88/status/1883670097837047966,425550487,Thareq88
1883375515454800135,Sun Jan 26 04:44:48 +0000 2025,0,Sy sdh sering twit. Kl prabowo masuk brics mimpi2 dia punya alutsista barat bakal dipersulit. Kalopun dikasi itu buat nyandera biar indo nurut mereka.,1883375515454800135,,,in,,0,0,0,https://x.com/djoniecash2/status/1883375515454800135,1210505846553079808,djoniecash2
1882652839337755081,Sat Jan 25 11:49:12 +0000 2025,0,@Al3xa3rd Jangan2 ntar indo dibilangin oleh US : Kalo mau odhiv2 di negara lu hidup keluar dari BRICS musuhin cina ,1883119929677037899,,Al3xa3rd,in,Indonesia,0,2,0,https://x.com/PozzieB/status/1883119929677037899,1138589897546186753,PozzieB
1882369339548209360,Thu Jan 23 11:03:11 +0000 2025,0,@Benidicvsy @OnefootballM Orry ya tapi itu hanya dolar sedangkan indo lebih bnyak kerja sama dengan china india dan anggota brics jdi gk masalah,1882383574558822678,,Benidicvsy,in,,0,0,0,https://x.com/MahdaZafani/status/1882383574558822678,1229013826831413249,MahdaZafani
1882015146278834412,Thu Jan 23 06:00:17 +0000 2025,5,@xtxaxfxk @qxntolqu blablabla malaydog emang hobi omon2 tinggi gak ada isi nyatanya dpr malaydog skrg lagi panik kalang kabut king indo bisa diterima brics dan ringgit berjaye tak laku di asean dan dunia,1882307344413155471,,xtxaxfxk,in,"New Asgard, this is our city",0,1,0,https://x.com/swara1st/status/1882307344413155471,101621757,swara1st
1881618196824011040,Wed Jan 22 03:51:47 +0000 2025,1,@GWirjawan Pak Gita saya berharap njenengan tidak lelah mengedukasi masyarakat tentang apapun dalam hal masuknya indo sbg keanggotaan BRICS semoga njenengan bisa mematahkan anggapan masyarakat bahwa Indonesia masih memegang prinsip non-blok sehat2 bapak sekeluarga,1881912619201872133,,GWirjawan,in,,0,0,0,https://x.com/PE42591/status/1881912619201872133,1784244705510993920,PE42591
1881829179240702111,Wed Jan 22 02:57:33 +0000 2025,3,@GP_1508 Kalau channel satu ini gmna bang ... semenjak indo masuk BRICS.. https://t.co/3wFEz86xH2,1881898973533028570,https://pbs.twimg.com/media/Gh3ZJKZawAAaedW.jpg,GP_1508,in,,0,1,0,https://x.com/ExcelNaine14330/status/1881898973533028570,1676296883327893504,ExcelNaine14330
1881279822498070606,Wed Jan 22 02:40:17 +0000 2025,0,@kegblgnunfaedh Efek indo gabung brics kah? Wkwk kok gini Amerika,1881894627399324058,,kegblgnunfaedh,in,"Banten, Indonesia",0,0,0,https://x.com/c0mbra1n/status/1881894627399324058,397106910,c0mbra1n
1881854394893021557,Wed Jan 22 02:11:51 +0000 2025,0,@JSTrikukuh Siap2 brics 100% tarif indo baru gabung jg kena blunder pertama presiden prabowo,1881887469597266135,,JSTrikukuh,in,nowhere,0,0,0,https://x.com/RioKunantiko/status/1881887469597266135,98621325,RioKunantiko
1881639118226206784,Wed Jan 22 00:07:43 +0000 2025,1,@bangmongeee @teuku_akbr @defenceview_id Indo udh 100% join Brics woy. Gk ada netral²an,1881856233109671937,,bangmongeee,in,,0,1,0,https://x.com/TutLoAd/status/1881856233109671937,1649350540529405952,TutLoAd
1881616048224612621,Tue Jan 21 16:05:03 +0000 2025,0,@Tita83079013 Dibawain Tank rudal Ampe F35 aja ngelawan g mau kalah sama penjajah tetep berjuang apalagi direlokasi ke indo. Sia2 dong. Masuk BRicS bikin trump sewot ,1881734765176635669,,Tita83079013,in,,0,0,0,https://x.com/Inarihinata1/status/1881734765176635669,1495093427419049985,Inarihinata1
1881572379547381993,Tue Jan 21 12:30:47 +0000 2025,0,@ubegebe1 Setuju gk terlalu sreg buya pas dia bawa Indo gabung BRICS,1881680844198412455,,ubegebe1,in,Tirana,0,0,0,https://x.com/Nathanieltjin/status/1881680844198412455,1715361184520736768,Nathanieltjin
1881181574982713827,Tue Jan 21 05:18:14 +0000 2025,0,@vianratulangi iri indo join brics,1881571987602182643,,vianratulangi,in,"☂️🍁 , 🦊🐰 , 🐶🐱",0,0,0,https://x.com/FVR1N4/status/1881571987602182643,1397198894942101506,FVR1N4
1881507321316262048,Tue Jan 21 01:01:16 +0000 2025,0,Banyak bgt isu huru hara di Indo ini dan presiden cuma fokus ke makan gratis. Sekelas Indo gabung BRICS aja gada pernyataan resminya. Ini negara apa sih sebenernya.,1881507321316262048,,,in,ꜱʟʏᴛʜᴇʀɪɴ,0,0,0,https://x.com/seraclr/status/1881507321316262048,1195994301253087233,seraclr
